Ticker,Name,Exchange
SYPSGD=X,SYP/SGD,CCY
SEKANG=X,SEK/ANG,CCY
SARLTL=X,SAR/LTL,CCY
SEKBAM=X,SEK/BAM,CCY
SYPQAR=X,SYP/QAR,CCY
SYPDKK=X,SYP/DKK,CCY
SGDCNH=X,SGD/CNH,CCY
SEKMYR=X,SEK/MYR,CCY
SGD=X,USD/SGD,CCY
SEKMXN=X,SEK/MXN,CCY
SGDUYU=X,SGD/UYU,CCY
SARHKD=X,SAR/HKD,CCY
SARAUD=X,SAR/AUD,CCY
SGDILS=X,SGD/ILS,CCY
SEKEGP=X,SEK/EGP,CCY
SZL=X,USD/SZL,CCY
SEKPKR=X,SEK/PKR,CCY
SGDLTL=X,SGD/LTL,CCY
SHPUSD=X,SHP/USD,CCY
19754261.SW,19754261.SW,EBS
SCRCHF=X,SCR/CHF,CCY
SARTND=X,SAR/TND,CCY
SEKAMD=X,SEK/AMD,CCY
SEKPLN=X,SEK/PLN,CCY
SGDBOB=X,SGD/BOB,CCY
SDGUSD=X,SDG/USD,CCY
SRDGBP=X,SRD/GBP,CCY
SEKLKR=X,SEK/LKR,CCY
SGDTHB=X,SGD/THB,CCY
SAROMR=X,SAR/OMR,CCY
SEKBRL=X,SEK/BRL,CCY
SARJOD=X,SAR/JOD,CCY
SGDVEF=X,SGD/VEF,CCY
SBD=X,USD/SBD,CCY
19753564.SW,,
SEKHKD=X,SEK/HKD,CCY
SVC=X,USD/SVC,CCY
SGDJPY=X,SGD/JPY,CCY
SEKIDR=X,SEK/IDR,CCY
SVCEUR=X,SVC/EUR,CCY
SGDTRY=X,SGD/TRY,CCY
SGDLKR=X,SGD/LKR,CCY
10367025.EX,,
SEKCZK=X,SEK/CZK,CCY
SARRUB=X,SAR/RUB,CCY
SGDEUR=X,SGD/EUR,CCY
SGDUSD=X,SGD/USD,CCY
SGDSAR=X,SGD/SAR,CCY
SGDCOP=X,SGD/COP,CCY
SARKES=X,SAR/KES,CCY
SEKPHP=X,SEK/PHP,CCY
SCREUR=X,SCR/EUR,CCY
SYPUSD=X,SYP/USD,CCY
SRD=X,USD/SRD,CCY
SVCCHF=X,SVC/CHF,CCY
SEKOMR=X,SEK/OMR,CCY
SEKJOD=X,SEK/JOD,CCY
SGDNZD=X,SGD/NZD,CCY
10366938.EX,10366938.EX,EUX
SARMXN=X,SAR/MXN,CCY
SGDKES=X,SGD/KES,CCY
SGDTND=X,SGD/TND,CCY
SGDIDR=X,SGD/IDR,CCY
SAREUR=X,SAR/EUR,CCY
SDG=X,USD/SDG,CCY
SGDDKK=X,SGD/DKK,CCY
SDGCHF=X,SDG/CHF,CCY
TWDUSD=X,TWD/USD,CCY
TWDSGD=X,TWD/SGD,CCY
TWDMAD=X,TWD/MAD,CCY
TWDKRW=X,TWD/KRW,CCY
TWDJOD=X,TWD/JOD,CCY
TWDILS=X,TWD/ILS,CCY
TWDCNH=X,TWD/CNH,CCY
TRYUSD=X,TRY/USD,CCY
TRYMAD=X,TRY/MAD,CCY
TRYLKR=X,TRY/LKR,CCY
TRYKWD=X,TRY/KWD,CCY
TRYKES=X,TRY/KES,CCY
TRYJPY=X,TRY/JPY,CCY
TRYGBP=X,TRY/GBP,CCY
TRYEUR=X,TRY/EUR,CCY
TRYBRL=X,TRY/BRL,CCY
TOPEUR=X,TOP/EUR,CCY
TNDSEK=X,TND/SEK,CCY
TNDRUB=X,TND/RUB,CCY
TNDLVL=X,TND/LVL,CCY
TNDISK=X,TND/ISK,CCY
TNDDKK=X,TND/DKK,CCY
TNDCZK=X,TND/CZK,CCY
THBTWD=X,THB/TWD,CCY
THBTRY=X,THB/TRY,CCY
THBSGD=X,THB/SGD,CCY
THBNGN=X,THB/NGN,CCY
THBEUR=X,THB/EUR,CCY
THBDKK=X,THB/DKK,CCY
THBCHF=X,THB/CHF,CCY
TJSUSD=X,TJS/USD,CCY
TNDPHP=X,TND/PHP,CCY
THBAUD=X,THB/AUD,CCY
TNDAUD=X,TND/AUD,CCY
TWDSAR=X,TWD/SAR,CCY
TNDLKR=X,TND/LKR,CCY
TTDCAD=X,TTD/CAD,CCY
TNDEGP=X,TND/EGP,CCY
THBISK=X,THB/ISK,CCY
TWD=X,USD/TWD,CCY
TWDCNY=X,TWD/CNY,CCY
TRYDKK=X,TRY/DKK,CCY
TNDCAD=X,TND/CAD,CCY
THBLTL=X,THB/LTL,CCY
TNDSAR=X,TND/SAR,CCY
THBIDR=X,THB/IDR,CCY
TRYILS=X,TRY/ILS,CCY
TRYAED=X,TRY/AED,CCY
TNDILS=X,TND/ILS,CCY
TWDKES=X,TWD/KES,CCY
THBEGP=X,THB/EGP,CCY
TWDMXN=X,TWD/MXN,CCY
TWDLTL=X,TWD/LTL,CCY
THBKRW=X,THB/KRW,CCY
TRYZAR=X,TRY/ZAR,CCY
TWDLKR=X,TWD/LKR,CCY
THBLBP=X,THB/LBP,CCY
THBPHP=X,THB/PHP,CCY
TRYINR=X,TRY/INR,CCY
TWDGBP=X,TWD/GBP,CCY
THBNZD=X,THB/NZD,CCY
TZS=X,USD/TZS,CCY
THBOMR=X,THB/OMR,CCY
TTDCHF=X,TTD/CHF,CCY
TNDTWD=X,TND/TWD,CCY
TNDTHB=X,TND/THB,CCY
TNDJOD=X,TND/JOD,CCY
29134359=X,,
THBCAD=X,THB/CAD,CCY
TTDGBP=X,TTD/GBP,CCY
TRYCHF=X,TRY/CHF,CCY
TWDHKD=X,TWD/HKD,CCY
TRYTWD=X,TRY/TWD,CCY
TMT=X,USD/TMT,CCY
TWDNZD=X,TWD/NZD,CCY
THBAED=X,THB/AED,CCY
TMTCHF=X,TMT/CHF,CCY
THBRUB=X,THB/RUB,CCY
THBVEF=X,THB/VEF,CCY
TNDLTL=X,TND/LTL,CCY
TWDHUF=X,TWD/HUF,CCY
TRYCNY=X,TRY/CNY,CCY
TWDAUD=X,TWD/AUD,CCY
TNDIDR=X,TND/IDR,CCY
TWDMYR=X,TWD/MYR,CCY
THBZWL=X,THB/ZWL,CCY
TNDNZD=X,TND/NZD,CCY
TTD=X,USD/TTD,CCY
THBBRL=X,THB/BRL,CCY
THBKWD=X,THB/KWD,CCY
TWDAED=X,TWD/AED,CCY
TRYOMR=X,TRY/OMR,CCY
TNDZAR=X,TND/ZAR,CCY
THBPLN=X,THB/PLN,CCY
THBCOP=X,THB/COP,CCY
TWDISK=X,TWD/ISK,CCY
TRYCAD=X,TRY/CAD,CCY
TRYNOK=X,TRY/NOK,CCY
THBBMD=X,THB/BMD,CCY
TWDIDR=X,TWD/IDR,CCY
TWDKWD=X,TWD/KWD,CCY
THBQAR=X,THB/QAR,CCY
TRYLVL=X,TRY/LVL,CCY
TMTUSD=X,TMT/USD,CCY
TNDHUF=X,TND/HUF,CCY
THBBOB=X,THB/BOB,CCY
THBMXN=X,THB/MXN,CCY
TNDAED=X,TND/AED,CCY
TRYTHB=X,TRY/THB,CCY
TRYAUD=X,TRY/AUD,CCY
TTDXDR=X,TTD/XDR,CCY
TWDQAR=X,TWD/QAR,CCY
TRYEGP=X,TRY/EGP,CCY
THBPKR=X,THB/PKR,CCY
THBSEK=X,THB/SEK,CCY
TNDKWD=X,TND/KWD,CCY
THBNOK=X,THB/NOK,CCY
TRYISK=X,TRY/ISK,CCY
TRYJOD=X,TRY/JOD,CCY
TRYHKD=X,TRY/HKD,CCY
THBKES=X,THB/KES,CCY
THBJOD=X,THB/JOD,CCY
THBLKR=X,THB/LKR,CCY
TNDKES=X,TND/KES,CCY
TNDSGD=X,TND/SGD,CCY
TTDUSD=X,TTD/USD,CCY
TWDZAR=X,TWD/ZAR,CCY
29134360=X,,
TRYMYR=X,TRY/MYR,CCY
TRYCLP=X,TRY/CLP,CCY
TNDINR=X,TND/INR,CCY
TTDEUR=X,TTD/EUR,CCY
TRYCZK=X,TRY/CZK,CCY
TRYIDR=X,TRY/IDR,CCY
TWDPHP=X,TWD/PHP,CCY
TRY=X,USD/TRY,CCY
THBBHD=X,THB/BHD,CCY
THBCZK=X,THB/CZK,CCY
THBHUF=X,THB/HUF,CCY
THBUYU=X,THB/UYU,CCY
TOPGBP=X,TOP/GBP,CCY
TNDMUR=X,TND/MUR,CCY
TNDGBP=X,TND/GBP,CCY
TRYTND=X,TRY/TND,CCY
TWDPKR=X,TWD/PKR,CCY
TRYNZD=X,TRY/NZD,CCY
TRYRUB=X,TRY/RUB,CCY
THBLVL=X,THB/LVL,CCY
TRYPHP=X,TRY/PHP,CCY
TNDNOK=X,TND/NOK,CCY
TNDKRW=X,TND/KRW,CCY
TND=X,USD/TND,CCY
29134358=X,,
TNDCHF=X,TND/CHF,CCY
TJS=X,USD/TJS,CCY
TWDCAD=X,TWD/CAD,CCY
TWDEGP=X,TWD/EGP,CCY
TNDHKD=X,TND/HKD,CCY
THBMAD=X,THB/MAD,CCY
TWDTND=X,TWD/TND,CCY
TNDEUR=X,TND/EUR,CCY
TWDDKK=X,TWD/DKK,CCY
TWDOMR=X,TWD/OMR,CCY
TOPCHF=X,TOP/CHF,CCY
THBARS=X,THB/ARS,CCY
TRYSEK=X,TRY/SEK,CCY
TWDCHF=X,TWD/CHF,CCY
TNDCNY=X,TND/CNY,CCY
TNDPLN=X,TND/PLN,CCY
THBCNY=X,THB/CNY,CCY
TWDRUB=X,TWD/RUB,CCY
TNDUSD=X,TND/USD,CCY
THBSAR=X,THB/SAR,CCY
THBCLP=X,THB/CLP,CCY
TRYHUF=X,TRY/HUF,CCY
TWDTHB=X,TWD/THB,CCY
THBMUR=X,THB/MUR,CCY
TWDSEK=X,TWD/SEK,CCY
THBXDR=X,THB/XDR,CCY
TRYQAR=X,TRY/QAR,CCY
TWDCZK=X,TWD/CZK,CCY
THBPEN=X,THB/PEN,CCY
TRYMUR=X,TRY/MUR,CCY
TRYSGD=X,TRY/SGD,CCY
THBMYR=X,THB/MYR,CCY
THBINR=X,THB/INR,CCY
TOPUSD=X,TOP/USD,CCY
TWDJPY=X,TWD/JPY,CCY
TWDMUR=X,TWD/MUR,CCY
TRYPLN=X,TRY/PLN,CCY
THBILS=X,THB/ILS,CCY
TNDJPY=X,TND/JPY,CCY
TWDTRY=X,TWD/TRY,CCY
TNDTRY=X,TND/TRY,CCY
TRYMXN=X,TRY/MXN,CCY
TWDINR=X,TWD/INR,CCY
THBUSD=X,THB/USD,CCY
TNDQAR=X,TND/QAR,CCY
THBZAR=X,THB/ZAR,CCY
TNDOMR=X,TND/OMR,CCY
TRYSAR=X,TRY/SAR,CCY
TWDEUR=X,TWD/EUR,CCY
TWDPLN=X,TWD/PLN,CCY
THBTND=X,THB/TND,CCY
TOP=X,USD/TOP,CCY
TRYLTL=X,TRY/LTL,CCY
TJSCHF=X,TJS/CHF,CCY
THBJPY=X,THB/JPY,CCY
TTDDKK=X,TTD/DKK,CCY
TWDLVL=X,TWD/LVL,CCY
THBHKD=X,THB/HKD,CCY
TWDNOK=X,TWD/NOK,CCY
TZSINR=X,TZS/INR,CCY
TRYKRW=X,TRY/KRW,CCY
THB=X,USD/THB,CCY
TNDMXN=X,TND/MXN,CCY
THBGBP=X,THB/GBP,CCY
TNDMAD=X,TND/MAD,CCY
ZWL=X,USD/ZWL,CCY
XOF=X,USD/XOF,CCY
XCD=X,USD/XCD,CCY
VND=X,USD/VND,CCY
UZS=X,USD/UZS,CCY
UYUBRL=X,UYU/BRL,CCY
UYUBOB=X,UYU/BOB,CCY
UGXXOF=X,UGX/XOF,CCY
UAHUSD=X,UAH/USD,CCY
UYUGBP=X,UYU/GBP,CCY
UGXANG=X,UGX/ANG,CCY
UAH=X,USD/UAH,CCY
UGXTND=X,UGX/TND,CCY
UGXBMD=X,Uganda Shilling (b) vs Bermuda,CCY
UGXDKK=X,UGX/DKK,CCY
UGXIDR=X,UGX/IDR,CCY
UGXISK=X,UGX/ISK,CCY
UYUVEF=X,UYU/VEF,CCY
UGXBRL=X,UGX/BRL,CCY
UGXZWL=X,UGX/ZWL,CCY
UYUMXN=X,UYU/MXN,CCY
ZAR=X,USD/ZAR,CCY
UGXCNH=X,UGX/CNH,CCY
UGXHKD=X,UGX/HKD,CCY
ZMK=X,,
UGXTHB=X,UGX/THB,CCY
UGXZMW=X,UGX/ZMW,CCY
UGXRSD=X,UGX/RSD,CCY
UYUCLP=X,UYU/CLP,CCY
UGXMYR=X,UGX/MYR,CCY
UAHGBP=X,UAH/GBP,CCY
29134365=X,,
UGXJPY=X,UGX/JPY,CCY
UGXLKR=X,UGX/LKR,CCY
UYUCOP=X,UYU/COP,CCY
UYUPEN=X,UYU/PEN,CCY
UGXINR=X,UGX/INR,CCY
UGXNZD=X,UGX/NZD,CCY
UGXZAR=X,UGX/ZAR,CCY
UGXEGP=X,UGX/EGP,CCY
UYUUSD=X,UYU/USD,CCY
UGXSGD=X,UGX/SGD,CCY
UYUCHF=X,UYU/CHF,CCY
UGXKYD=X,UGX/KYD,CCY
ZMW=X,USD/ZMW,CCY
UGXTWD=X,UGX/TWD,CCY
UGXTOP=X,UGX/TOP,CCY
UGXCZK=X,UGX/CZK,CCY
29134364=X,,
UAHEUR=X,UAH/EUR,CCY
UAHCHF=X,UAH/CHF,CCY
UGXMXN=X,UGX/MXN,CCY
UGXNOK=X,UGX/NOK,CCY
UGXHUF=X,UGX/HUF,CCY
UGXARS=X,UGX/ARS,CCY
29134363=X,,
UGXBWP=X,UGX/BWP,CCY
UGXOMR=X,UGX/OMR,CCY
VUV=X,USD/VUV,CCY
UGXGHS=X,UGX/GHS,CCY
UGXRON=X,UGX/RON,CCY
UYUPYG=X,UYU/PYG,CCY
XDR=X,USD/XDR,CCY
UGXPKR=X,UGX/PKR,CCY
USD=X,USD/USD,CCY
UGXMWK=X,UGX/MWK,CCY
YER=X,USD/YER,CCY
UGXBDT=X,UGX/BDT,CCY
UYUTHB=X,UYU/THB,CCY
WST=X,USD/WST,CCY
UGXBGN=X,UGX/BGN,CCY
XPF=X,USD/XPF,CCY
UGXWST=X,UGX/WST,CCY
29134366=X,,
UGXVND=X,UGX/VND,CCY
UGXKRW=X,UGX/KRW,CCY
UGXKES=X,UGX/KES,CCY
UGXMUR=X,UGX/MUR,CCY
UGXCOP=X,UGX/COP,CCY
UGXSBD=X,UGX/SBD,CCY
UGXTZS=X,UGX/TZS,CCY
29134361=X,,
UGXNGN=X,UGXNGN=X,CCY
UAHCZK=X,UAH/CZK,CCY
UGXCLP=X,UGX/CLP,CCY
UGXPHP=X,UGX/PHP,CCY
UGXRWF=X,UGX/RWF,CCY
UGXRUB=X,UGX/RUB,CCY
UGXTRY=X,UGX/TRY,CCY
UGXILS=X,UGX/ILS,CCY
UGX=X,USD/UGX,CCY
UYUEUR=X,UYU/EUR,CCY
UGXKZT=X,UGX/KZT,CCY
UYU=X,USD/UYU,CCY
UGXAUD=X,UGX/AUD,CCY
UGXNAD=X,UGX/NAD,CCY
UYUARS=X,UYU/ARS,CCY
VEF=X,USD/VEF,CCY
XAF=X,USD/XAF,CCY
UGXFJD=X,UGX/FJD,CCY
UGXAFN=X,UGX/AFN,CCY
VUVUYU=X,VUV/UYU,CCY
VUVBOB=X,VUV/BOB,CCY
VNDJPY=X,VND/JPY,CCY
VEFUSD=X,VEF/USD,CCY
VEFARS=X,VEF/ARS,CCY
VUVMAD=X,VUV/MAD,CCY
VEFPEN=X,VEF/PEN,CCY
VUVEGP=X,VUV/EGP,CCY
VEFMXN=X,VEF/MXN,CCY
29134369=X,,
VEFXDR=X,VEF/XDR,CCY
VUVCHF=X,VUV/CHF,CCY
VEFCHF=X,VEF/CHF,CCY
VUVZAR=X,VUV/ZAR,CCY
VUVCLP=X,VUV/CLP,CCY
VEFCAD=X,VEF/CAD,CCY
VUVCOP=X,VUV/COP,CCY
VEFCLP=X,VEF/CLP,CCY
VEFBRL=X,VEF/BRL,CCY
VEFBOB=X,VEF/BOB,CCY
VEFPYG=X,VEF/PYG,CCY
VNDKRW=X,VND/KRW,CCY
VEFCOP=X,VEF/COP,CCY
VUVEUR=X,VUV/EUR,CCY
VUVUSD=X,VUV/USD,CCY
29134371=X,,
VUVVEF=X,VUV/VEF,CCY
VUVGBP=X,VUV/GBP,CCY
VUVILS=X,VUV/ILS,CCY
29134368=X,,
VUVNGN=X,VUV/NGN,CCY
VUVARS=X,VUV/ARS,CCY
VUVMUR=X,VUV/MUR,CCY
VUVJOD=X,VUV/JOD,CCY
VUVZWL=X,VUV/ZWL,CCY
VEFTHB=X,VEF/THB,CCY
VUVPEN=X,VUV/PEN,CCY
VUVSAR=X,VUV/SAR,CCY
VUVMXN=X,VUV/MXN,CCY
VUVBMD=X,VUV/BMD,CCY
VEFEUR=X,VEF/EUR,CCY
VUVCAD=X,VUV/CAD,CCY
VUVBRL=X,VUV/BRL,CCY
VEFGBP=X,VEF/GBP,CCY
29134370=X,,
VUVAED=X,VUV/AED,CCY
VEFUYU=X,VEF/UYU,CCY
WSTEUR=X,WST/EUR,CCY
WSTUSD=X,WST/USD,CCY
WSTGBP=X,WST/GBP,CCY
WSTCHF=X,WST/CHF,CCY
ZARUSD=X,ZAR/USD,CCY
XOFGHS=X,XOF/GHS,CCY
XDRGBP=X,XDR/GBP,CCY
XCDEUR=X,XCD/EUR,CCY
29134372=X,,
XAFDKK=X,XAF/DKK,CCY
XDRUSD=X,XDR/USD,CCY
XPFEUR=X,XPF/EUR,CCY
XPFCAD=X,XPF/CAD,CCY
XPFUSD=X,XPF/USD,CCY
ZARCHF=X,ZAR/CHF,CCY
XCDUSD=X,XCD/USD,CCY
ZAREUR=X,ZAR/EUR,CCY
XDRDKK=X,XDR/DKK,CCY
XPFCHF=X,XPF/CHF,CCY
XDRNOK=X,XDR/NOK,CCY
XPFGBP=X,XPF/GBP,CCY
XCDCAD=X,XCD/CAD,CCY
XOFDKK=X,XOF/DKK,CCY
XCDCHF=X,XCD/CHF,CCY
XDREUR=X,XDR/EUR,CCY
XCDDKK=X,XCD/DKK,CCY
XCDGBP=X,XCD/GBP,CCY
YERTHB=X,YER/THB,CCY
ZARTWD=X,ZAR/TWD,CCY
ZARRSD=X,ZAR/RSD,CCY
ZARMUR=X,ZAR/MUR,CCY
ZARLSL=X,ZAR/LSL,CCY
ZARHRK=X,ZAR/HRK,CCY
ZARKRW=X,ZAR/KRW,CCY
ZARMWK=X,ZAR/MWK,CCY
ZARPLN=X,ZAR/PLN,CCY
ZARAOA=X,ZAR/AOA,CCY
ZMWCAD=X,ZMW/CAD,CCY
ZARISK=X,ZAR/ISK,CCY
ZARINR=X,ZAR/INR,CCY
ZMWEUR=X,ZMW/EUR,CCY
ZARILS=X,ZAR/ILS,CCY
ZAREGP=X,ZAR/EGP,CCY
ZARPHP=X,ZAR/PHP,CCY
ZARLVL=X,ZAR/LVL,CCY
29134374=X,,
ZMWCHF=X,ZMW/CHF,CCY
ZARXDR=X,ZAR/XDR,CCY
ZARCNY=X,ZAR/CNY,CCY
ZMWDKK=X,ZMW/DKK,CCY
ZARSZL=X,ZAR/SZL,CCY
ZARBRL=X,ZAR/BRL,CCY
ZARPKR=X,ZAR/PKR,CCY
ZARIDR=X,ZAR/IDR,CCY
ZARLKR=X,ZAR/LKR,CCY
ZARTRY=X,ZAR/TRY,CCY
ZARBWP=X,ZAR/BWP,CCY
ZARNGN=X,ZAR/NGN,CCY
ZARLTL=X,ZAR/LTL,CCY
ZMWUSD=X,ZMW/USD,CCY
ZARRUB=X,ZAR/RUB,CCY
ZMWJPY=X,ZMW/JPY,CCY
ZARGHS=X,ZAR/GHS,CCY
ZARDKK=X,ZAR/DKK,CCY
ZARSCR=X,ZAR/SCR,CCY
ZARCZK=X,ZAR/CZK,CCY
ZARSAR=X,ZAR/SAR,CCY
ZARKWD=X,ZAR/KWD,CCY
ZARUGX=X,ZAR/UGX,CCY
ZMWGBP=X,ZMW/GBP,CCY
ZARHUF=X,ZAR/HUF,CCY
ZARKES=X,ZAR/KES,CCY
ZARTND=X,ZAR/TND,CCY
ZARCLP=X,ZAR/CLP,CCY
ZARMXN=X,ZAR/MXN,CCY
ZARAED=X,ZAR/AED,CCY
ZARMAD=X,ZAR/MAD,CCY
ZAROMR=X,ZAR/OMR,CCY
ZARTHB=X,ZAR/THB,CCY
ZARQAR=X,ZAR/QAR,CCY
ZARUAH=X,ZAR/UAH,CCY
29134373=X,,
ZARJOD=X,ZAR/JOD,CCY
