,Date,Open,High,Low,Close,Adj Close,Volume
350,2013-05-28,13.324,13.555,13.3,13.3645,13.3645,69420000
351,2013-05-29,13.273,13.4125,13.242,13.2765,13.2765,38068000
352,2013-05-30,13.2855,13.4285,13.2805,13.3415,13.3415,33350000
353,2013-05-31,13.3,13.5955,13.297,13.46,13.46,67486000
354,2013-06-03,13.448,13.4555,13.1475,13.344,13.344,50878000
355,2013-06-04,13.35,13.444,13.151,13.285,13.285,41772000
356,2013-06-05,13.2905,13.583,13.251,13.3585,13.3585,70246000
357,2013-06-06,13.3875,13.525,13.2105,13.3915,13.3915,49526000
358,2013-06-07,13.487,14.005,13.4565,13.8435,13.8435,92652000
359,2013-06-10,13.834,14.1235,13.762,14.0535,14.0535,61730000
360,2013-06-11,13.8,13.9205,13.712,13.739,13.739,61956000
361,2013-06-12,13.83,13.84,13.5225,13.5835,13.5835,44778000
362,2013-06-13,13.575,13.84,13.5145,13.7895,13.7895,52996000
363,2013-06-14,13.75,13.8535,13.672,13.6995,13.6995,43016000
364,2013-06-17,13.8175,14.01,13.7825,13.903,13.903,57680000
365,2013-06-18,13.954,14.1455,13.9055,14.088,14.088,42922000
366,2013-06-19,14.063,14.167,13.8935,13.908,13.908,56550000
367,2013-06-20,13.757,13.93,13.6195,13.672,13.672,59680000
368,2013-06-21,13.7285,13.792,13.4895,13.668,13.668,84020000
369,2013-06-24,13.5645,13.658,13.25,13.5305,13.5305,77276000
370,2013-06-25,13.615,13.6735,13.45,13.6045,13.6045,48992000
371,2013-06-26,13.699,13.899,13.675,13.8785,13.8785,60590000
372,2013-06-27,13.959,14.01,13.727,13.8775,13.8775,50390000
373,2013-06-28,13.8095,13.9915,13.8095,13.8845,13.8845,63866000
374,2013-07-01,13.95,14.1645,13.858,14.105,14.105,57764000
375,2013-07-02,14.052,14.329,14.0295,14.1865,14.1865,64764000
376,2013-07-03,14.1,14.27,14.1,14.2015,14.2015,27460000
377,2013-07-05,14.25,14.319,14.1035,14.294,14.294,39708000
378,2013-07-08,14.321,14.5835,14.307,14.5295,14.5295,60934000
379,2013-07-09,14.55,14.6285,14.4005,14.5765,14.5765,55512000
380,2013-07-10,14.5705,14.667,14.47,14.6165,14.6165,36204000
381,2013-07-11,14.7495,15.0345,14.605,14.983,14.983,80146000
382,2013-07-12,14.9345,15.3775,14.925,15.3775,15.3775,90786000
383,2013-07-15,15.3635,15.3995,15.2175,15.3285,15.3285,44912000
384,2013-07-16,15.365,15.4695,15.2755,15.3435,15.3435,53204000
385,2013-07-17,15.3485,15.44,15.2845,15.4345,15.4345,40594000
386,2013-07-18,15.3135,15.317,15.0935,15.2055,15.2055,61276000
387,2013-07-19,15.2195,15.2895,15.0955,15.2615,15.2615,59462000
388,2013-07-22,15.4625,15.4625,15.1,15.174,15.174,50414000
389,2013-07-23,15.158,15.253,15.028,15.053,15.053,39992000
390,2013-07-24,15.151,15.192,14.902,14.947,14.947,40010000
391,2013-07-25,14.95,15.225,14.8375,15.17,15.17,108116000
